frame_number,timestamp,total_crowd_count,overall_density,zone_1_1_density,zone_1_2_density,zone_1_3_density,zone_2_1_density,zone_2_2_density,zone_2_3_density,zone_3_1_density,zone_3_2_density,zone_3_3_density,alerts_count,high_alerts,medium_alerts
50,2025-08-23T11:25:00.226160,6,6.0162663e-05,9.881371e-05,3.8212467e-05,6.634773e-05,4.8616916e-05,6.754034e-05,0.00011688708,6.230534e-05,2.3308517e-05,1.9431875e-05,0,0,0
51,2025-08-23T11:25:00.270472,6,6.240388e-05,9.3432296e-05,3.534077e-05,8.533976e-05,6.610504e-05,6.635134e-05,0.0001219531,5.9250597e-05,1.5527963e-05,1.8334094e-05,0,0,0
52,2025-08-23T11:25:00.313616,6,5.9173675e-05,8.680914e-05,4.0632134e-05,8.0941216e-05,5.363922e-05,6.413884e-05,0.00011721828,5.896194e-05,1.23928e-05,1.7829443e-05,0,0,0
53,2025-08-23T11:25:00.357954,7,6.781311e-05,9.2093e-05,4.543006e-05,7.625228e-05,6.9158545e-05,8.042316e-05,0.00014108207,6.812524e-05,1.500207e-05,2.2751521e-05,0,0,0
54,2025-08-23T11:25:00.401448,7,6.911877e-05,9.43056e-05,4.274011e-05,7.678915e-05,7.0841896e-05,7.8698395e-05,0.00015128765,6.85665e-05,1.7711665e-05,2.1127897e-05,0,0,0
55,2025-08-23T11:25:00.445737,6,6.6146065e-05,9.5377225e-05,3.6499052e-05,8.877374e-05,6.685659e-05,7.3710384e-05,0.00013188,6.8599635e-05,1.1400808e-05,2.2217175e-05,0,0,0
56,2025-08-23T11:25:00.491721,6,6.5763554e-05,9.7282784e-05,4.3701108e-05,9.2800976e-05,5.835699e-05,6.3176376e-05,0.00012143493,8.2920094e-05,1.4683187e-05,1.7515576e-05,0,0,0
57,2025-08-23T11:25:00.535485,6,6.514274e-05,0.00011296443,4.1044652e-05,8.3225495e-05,5.2813513e-05,6.914463e-05,0.00011158044,7.433508e-05,1.9934545e-05,2.1241909e-05,0,0,0
58,2025-08-23T11:25:00.580544,7,6.917489e-05,0.00010316299,4.3028274e-05,9.2842965e-05,6.0137278e-05,7.158599e-05,0.00013243851,8.1152466e-05,2.0009238e-05,1.8216282e-05,0,0,0
59,2025-08-23T11:25:00.626276,6,6.614999e-05,0.00010092118,4.1518288e-05,9.203503e-05,4.7192283e-05,6.592491e-05,0.00014400849,6.592072e-05,2.1242628e-05,1.6586358e-05,0,0,0
60,2025-08-23T11:25:00.671019,6,6.534106e-05,0.00010990815,4.6926e-05,8.870092e-05,5.3192816e-05,6.620216e-05,0.00013228132,6.03705e-05,1.7734312e-05,1.2753406e-05,0,0,0
61,2025-08-23T11:25:00.714803,6,6.447381e-05,0.00011157653,4.3946453e-05,9.303309e-05,5.1384723e-05,5.9630303e-05,0.0001242958,5.8804813e-05,2.2512126e-05,1.5080455e-05,0,0,0
