frame_number,timestamp,zone_id,zone_name,density,crowd_count_estimate,status
4,2025-08-23T07:51:27.491537,7,Zone 3-2,2.5038738590730747e-05,0,normal
4,2025-08-23T07:51:27.491537,8,Zone 3-3,6.0037316256006e-06,0,normal
5,2025-08-23T07:51:27.763836,0,Zone 1-1,7.16864223211584e-05,0,normal
5,2025-08-23T07:51:27.763836,1,Zone 1-2,5.723649347332162e-05,0,normal
5,2025-08-23T07:51:27.763836,2,Zone 1-3,7.684106977892594e-05,0,normal
5,2025-08-23T07:51:27.763836,3,Zone 2-1,1.2046071162945788e-05,0,normal
5,2025-08-23T07:51:27.763836,4,Zone 2-2,9.96631425870976e-05,1,normal
5,2025-08-23T07:51:27.763836,5,Zone 2-3,0.00013225235989396,1,normal
5,2025-08-23T07:51:27.763836,6,Zone 3-1,6.271254035158896e-06,0,normal
5,2025-08-23T07:51:27.763836,7,Zone 3-2,2.21683499468884e-05,0,normal
5,2025-08-23T07:51:27.763836,8,Zone 3-3,5.202550887012146e-06,0,normal
6,2025-08-23T07:51:28.035724,0,Zone 1-1,7.55813759817204e-05,0,normal
6,2025-08-23T07:51:28.035724,1,Zone 1-2,5.148079928377984e-05,0,normal
6,2025-08-23T07:51:28.035724,2,Zone 1-3,7.835743083080775e-05,0,normal
6,2025-08-23T07:51:28.035724,3,Zone 2-1,1.4648564212339026e-05,0,normal
6,2025-08-23T07:51:28.035724,4,Zone 2-2,9.438716609713057e-05,0,normal
6,2025-08-23T07:51:28.035724,5,Zone 2-3,0.0001242197105582331,1,normal
6,2025-08-23T07:51:28.035724,6,Zone 3-1,7.1817012110226594e-06,0,normal
6,2025-08-23T07:51:28.035724,7,Zone 3-2,2.673667868677999e-05,0,normal
6,2025-08-23T07:51:28.035724,8,Zone 3-3,3.551608804141132e-06,0,normal
7,2025-08-23T07:51:28.303073,0,Zone 1-1,8.410872288153205e-05,0,normal
7,2025-08-23T07:51:28.303073,1,Zone 1-2,5.712787240323886e-05,0,normal
7,2025-08-23T07:51:28.303073,2,Zone 1-3,9.671801202733752e-05,0,normal
7,2025-08-23T07:51:28.303073,3,Zone 2-1,1.677037675825643e-05,0,normal
7,2025-08-23T07:51:28.303073,4,Zone 2-2,9.107463796373824e-05,0,normal
7,2025-08-23T07:51:28.303073,5,Zone 2-3,0.00010436493116365353,1,normal
7,2025-08-23T07:51:28.303073,6,Zone 3-1,1.2736562901819256e-05,0,normal
7,2025-08-23T07:51:28.303073,7,Zone 3-2,2.0102263283981403e-05,0,normal
7,2025-08-23T07:51:28.303073,8,Zone 3-3,5.293583077654033e-06,0,normal
8,2025-08-23T07:51:28.567487,0,Zone 1-1,8.124792030159856e-05,0,normal
8,2025-08-23T07:51:28.567487,1,Zone 1-2,7.156817845895256e-05,0,normal
8,2025-08-23T07:51:28.567487,2,Zone 1-3,8.87328050505947e-05,0,normal
8,2025-08-23T07:51:28.567487,3,Zone 2-1,1.6904270774881605e-05,0,normal
8,2025-08-23T07:51:28.567487,4,Zone 2-2,8.947828286130663e-05,0,normal
8,2025-08-23T07:51:28.567487,5,Zone 2-3,0.0001292117674585799,1,normal
8,2025-08-23T07:51:28.567487,6,Zone 3-1,5.828290128372085e-06,0,normal
8,2025-08-23T07:51:28.567487,7,Zone 3-2,2.0381957817245538e-05,0,normal
8,2025-08-23T07:51:28.567487,8,Zone 3-3,1.0325230369475525e-05,0,normal
9,2025-08-23T07:51:28.844899,0,Zone 1-1,8.593800831848467e-05,0,normal
9,2025-08-23T07:51:28.844899,1,Zone 1-2,7.686469126755082e-05,0,normal
9,2025-08-23T07:51:28.844899,2,Zone 1-3,9.056002321377606e-05,0,normal
9,2025-08-23T07:51:28.844899,3,Zone 2-1,2.2376748457760877e-05,0,normal
9,2025-08-23T07:51:28.844899,4,Zone 2-2,9.155491708030163e-05,0,normal
9,2025-08-23T07:51:28.844899,5,Zone 2-3,0.00014004965483302803,1,normal
9,2025-08-23T07:51:28.844899,6,Zone 3-1,1.875069517065102e-05,0,normal
9,2025-08-23T07:51:28.844899,7,Zone 3-2,2.06173332014554e-05,0,normal
9,2025-08-23T07:51:28.844899,8,Zone 3-3,1.0876763533328621e-05,0,normal
10,2025-08-23T07:51:29.116378,0,Zone 1-1,8.853184924998754e-05,0,normal
10,2025-08-23T07:51:29.116378,1,Zone 1-2,7.771642904886058e-05,0,normal
10,2025-08-23T07:51:29.116378,2,Zone 1-3,9.498298168182373e-05,0,normal
10,2025-08-23T07:51:29.116378,3,Zone 2-1,2.670980412775362e-05,0,normal
10,2025-08-23T07:51:29.116378,4,Zone 2-2,9.806809920660206e-05,1,normal
10,2025-08-23T07:51:29.116378,5,Zone 2-3,0.00014537839402615184,1,normal
10,2025-08-23T07:51:29.116378,6,Zone 3-1,1.5017749662970153e-05,0,normal
10,2025-08-23T07:51:29.116378,7,Zone 3-2,2.3463009004022034e-05,0,normal
10,2025-08-23T07:51:29.116378,8,Zone 3-3,1.1917270562598402e-05,0,normal
11,2025-08-23T07:51:29.379183,0,Zone 1-1,7.884799384735e-05,0,normal
11,2025-08-23T07:51:29.379183,1,Zone 1-2,6.497728992515886e-05,0,normal
11,2025-08-23T07:51:29.379183,2,Zone 1-3,8.248656358517391e-05,0,normal
11,2025-08-23T07:51:29.379183,3,Zone 2-1,2.4888113560810894e-05,0,normal
11,2025-08-23T07:51:29.379183,4,Zone 2-2,0.0001078802934834655,1,normal
11,2025-08-23T07:51:29.379183,5,Zone 2-3,0.00014643280858724888,1,normal
11,2025-08-23T07:51:29.379183,6,Zone 3-1,2.2640189444515068e-05,0,normal
11,2025-08-23T07:51:29.379183,7,Zone 3-2,3.073244342501734e-05,0,normal
11,2025-08-23T07:51:29.379183,8,Zone 3-3,1.0076372451345686e-05,0,normal
12,2025-08-23T07:51:29.649584,0,Zone 1-1,8.479084976961915e-05,0,normal
12,2025-08-23T07:51:29.649584,1,Zone 1-2,7.267294215484405e-05,0,normal
12,2025-08-23T07:51:29.649584,2,Zone 1-3,8.650723267608965e-05,0,normal
12,2025-08-23T07:51:29.649584,3,Zone 2-1,2.630325690121718e-05,0,normal
12,2025-08-23T07:51:29.649584,4,Zone 2-2,0.00012834535937913708,1,normal
12,2025-08-23T07:51:29.649584,5,Zone 2-3,0.0001519515061042678,1,normal
12,2025-08-23T07:51:29.649584,6,Zone 3-1,3.2463257896228574e-05,0,normal
12,2025-08-23T07:51:29.649584,7,Zone 3-2,2.9639375041907942e-05,0,normal
12,2025-08-23T07:51:29.649584,8,Zone 3-3,1.2625145240568779e-05,0,normal
13,2025-08-23T07:51:29.915744,0,Zone 1-1,8.470296439990191e-05,0,normal
13,2025-08-23T07:51:29.915744,1,Zone 1-2,7.343589734863228e-05,0,normal
13,2025-08-23T07:51:29.915744,2,Zone 1-3,8.51694127203713e-05,0,normal
13,2025-08-23T07:51:29.915744,3,Zone 2-1,2.8897124067158766e-05,0,normal
13,2025-08-23T07:51:29.915744,4,Zone 2-2,0.0001240529434781679,1,normal
13,2025-08-23T07:51:29.915744,5,Zone 2-3,0.00014299536255043998,1,normal
13,2025-08-23T07:51:29.915744,6,Zone 3-1,2.9188001029927966e-05,0,normal
13,2025-08-23T07:51:29.915744,7,Zone 3-2,2.9929499076285833e-05,0,normal
13,2025-08-23T07:51:29.915744,8,Zone 3-3,1.2754216055634995e-05,0,normal
14,2025-08-23T07:51:30.187629,0,Zone 1-1,8.5251337625611e-05,0,normal
14,2025-08-23T07:51:30.187629,1,Zone 1-2,7.539651763271278e-05,0,normal
14,2025-08-23T07:51:30.187629,2,Zone 1-3,8.308179676532745e-05,0,normal
14,2025-08-23T07:51:30.187629,3,Zone 2-1,2.4518740533942908e-05,0,normal
14,2025-08-23T07:51:30.187629,4,Zone 2-2,0.00012430324101112258,1,normal
14,2025-08-23T07:51:30.187629,5,Zone 2-3,0.00014963173110720137,1,normal
14,2025-08-23T07:51:30.187629,6,Zone 3-1,4.367411241564952e-05,0,normal
14,2025-08-23T07:51:30.187629,7,Zone 3-2,3.273747861385345e-05,0,normal
14,2025-08-23T07:51:30.187629,8,Zone 3-3,1.3307708932060591e-05,0,normal
15,2025-08-23T07:51:30.449228,0,Zone 1-1,8.917400534723846e-05,0,normal
15,2025-08-23T07:51:30.449228,1,Zone 1-2,7.298273939481923e-05,0,normal
15,2025-08-23T07:51:30.449228,2,Zone 1-3,8.30456876838711e-05,0,normal
15,2025-08-23T07:51:30.449228,3,Zone 2-1,2.64932126016684e-05,0,normal
15,2025-08-23T07:51:30.449228,4,Zone 2-2,0.00011749422886002232,1,normal
15,2025-08-23T07:51:30.449228,5,Zone 2-3,0.00012761973579164963,1,normal
15,2025-08-23T07:51:30.449228,6,Zone 3-1,5.705307277155594e-05,0,normal
15,2025-08-23T07:51:30.449228,7,Zone 3-2,3.4170571557233033e-05,0,normal
15,2025-08-23T07:51:30.449228,8,Zone 3-3,1.6238918186913074e-05,0,normal
16,2025-08-23T07:51:30.708936,0,Zone 1-1,8.56816139019711e-05,0,normal
16,2025-08-23T07:51:30.708936,1,Zone 1-2,7.665538242165472e-05,0,normal
16,2025-08-23T07:51:30.708936,2,Zone 1-3,9.812058907159618e-05,1,normal
16,2025-08-23T07:51:30.708936,3,Zone 2-1,2.625739123200027e-05,0,normal
16,2025-08-23T07:51:30.708936,4,Zone 2-2,0.00012050925845831213,1,normal
16,2025-08-23T07:51:30.708936,5,Zone 2-3,0.0001451511408241702,1,normal
16,2025-08-23T07:51:30.708936,6,Zone 3-1,5.2476380492599915e-05,0,normal
16,2025-08-23T07:51:30.708936,7,Zone 3-2,4.0442071540254945e-05,0,normal
16,2025-08-23T07:51:30.708936,8,Zone 3-3,1.892541259737082e-05,0,normal
17,2025-08-23T07:51:30.972890,0,Zone 1-1,8.949050810975089e-05,0,normal
17,2025-08-23T07:51:30.972890,1,Zone 1-2,7.466442987952434e-05,0,normal
17,2025-08-23T07:51:30.972890,2,Zone 1-3,9.879505550357658e-05,1,normal
17,2025-08-23T07:51:30.972890,3,Zone 2-1,3.259657344347994e-05,0,normal
17,2025-08-23T07:51:30.972890,4,Zone 2-2,0.00010470886465529321,1,normal
17,2025-08-23T07:51:30.972890,5,Zone 2-3,0.00014535706018058348,1,normal
17,2025-08-23T07:51:30.972890,6,Zone 3-1,6.311257750215665e-05,0,normal
17,2025-08-23T07:51:30.972890,7,Zone 3-2,3.122548821946265e-05,0,normal
17,2025-08-23T07:51:30.972890,8,Zone 3-3,1.9439064543431914e-05,0,normal
18,2025-08-23T07:51:31.235166,0,Zone 1-1,8.725755336418958e-05,0,normal
18,2025-08-23T07:51:31.235166,1,Zone 1-2,7.976018626924971e-05,0,normal
18,2025-08-23T07:51:31.235166,2,Zone 1-3,0.0001024822429032393,1,normal
18,2025-08-23T07:51:31.235166,3,Zone 2-1,2.7355215918849892e-05,0,normal
18,2025-08-23T07:51:31.235166,4,Zone 2-2,0.00011388455897989408,1,normal
18,2025-08-23T07:51:31.235166,5,Zone 2-3,0.00015412157690021354,1,normal
18,2025-08-23T07:51:31.235166,6,Zone 3-1,6.395928876500734e-05,0,normal
18,2025-08-23T07:51:31.235166,7,Zone 3-2,2.7800272677985715e-05,0,normal
18,2025-08-23T07:51:31.235166,8,Zone 3-3,1.5269457297006122e-05,0,normal
19,2025-08-23T07:51:31.502916,0,Zone 1-1,9.369743122181422e-05,0,normal
19,2025-08-23T07:51:31.502916,1,Zone 1-2,8.508132272203203e-05,0,normal
19,2025-08-23T07:51:31.502916,2,Zone 1-3,0.0001077256677016406,1,normal
19,2025-08-23T07:51:31.502916,3,Zone 2-1,2.3413869276852676e-05,0,normal
19,2025-08-23T07:51:31.502916,4,Zone 2-2,0.00012178549044568774,1,normal
19,2025-08-23T07:51:31.502916,5,Zone 2-3,0.00014669184743518562,1,normal
19,2025-08-23T07:51:31.502916,6,Zone 3-1,4.8116384677484004e-05,0,normal
19,2025-08-23T07:51:31.502916,7,Zone 3-2,2.43590095303428e-05,0,normal
19,2025-08-23T07:51:31.502916,8,Zone 3-3,1.0925545816270398e-05,0,normal
20,2025-08-23T07:51:31.772360,0,Zone 1-1,7.499238659798259e-05,0,normal
20,2025-08-23T07:51:31.772360,1,Zone 1-2,7.255563748554444e-05,0,normal
20,2025-08-23T07:51:31.772360,2,Zone 1-3,0.00010763358482172791,1,normal
20,2025-08-23T07:51:31.772360,3,Zone 2-1,2.280302660565981e-05,0,normal
20,2025-08-23T07:51:31.772360,4,Zone 2-2,0.00010949583120749031,1,normal
20,2025-08-23T07:51:31.772360,5,Zone 2-3,0.00011363648612734298,1,normal
20,2025-08-23T07:51:31.772360,6,Zone 3-1,6.838753084901353e-05,0,normal
20,2025-08-23T07:51:31.772360,7,Zone 3-2,2.9533101954090762e-05,0,normal
20,2025-08-23T07:51:31.772360,8,Zone 3-3,9.19964046440494e-06,0,normal
21,2025-08-23T07:51:32.030237,0,Zone 1-1,7.762241006737023e-05,0,normal
21,2025-08-23T07:51:32.030237,1,Zone 1-2,7.79508180181745e-05,0,normal
21,2025-08-23T07:51:32.030237,2,Zone 1-3,8.690081221956602e-05,0,normal
21,2025-08-23T07:51:32.030237,3,Zone 2-1,2.7240747192376097e-05,0,normal
21,2025-08-23T07:51:32.030237,4,Zone 2-2,0.00010665326680935605,1,normal
21,2025-08-23T07:51:32.030237,5,Zone 2-3,0.00014395169179204484,1,normal
21,2025-08-23T07:51:32.030237,6,Zone 3-1,6.100126660205949e-05,0,normal
21,2025-08-23T07:51:32.030237,7,Zone 3-2,2.0550779053862665e-05,0,normal
21,2025-08-23T07:51:32.030237,8,Zone 3-3,1.0053219903312938e-05,0,normal
22,2025-08-23T07:51:32.299467,0,Zone 1-1,8.1271961541243e-05,0,normal
22,2025-08-23T07:51:32.299467,1,Zone 1-2,6.520556102336292e-05,0,normal
22,2025-08-23T07:51:32.299467,2,Zone 1-3,9.135058228398712e-05,0,normal
22,2025-08-23T07:51:32.299467,3,Zone 2-1,2.5615820162732835e-05,0,normal
22,2025-08-23T07:51:32.299467,4,Zone 2-2,8.732474500864324e-05,0,normal
22,2025-08-23T07:51:32.299467,5,Zone 2-3,0.000138032079582483,1,normal
22,2025-08-23T07:51:32.299467,6,Zone 3-1,6.133889858151825e-05,0,normal
22,2025-08-23T07:51:32.299467,7,Zone 3-2,1.0840973856163696e-05,0,normal
22,2025-08-23T07:51:32.299467,8,Zone 3-3,9.002753625243483e-06,0,normal
23,2025-08-23T07:51:32.559542,0,Zone 1-1,7.78423805891628e-05,0,normal
23,2025-08-23T07:51:32.559542,1,Zone 1-2,5.9683007043851936e-05,0,normal
23,2025-08-23T07:51:32.559542,2,Zone 1-3,9.237076614944029e-05,0,normal
23,2025-08-23T07:51:32.559542,3,Zone 2-1,2.2903520246626626e-05,0,normal
23,2025-08-23T07:51:32.559542,4,Zone 2-2,7.934827409999471e-05,0,normal
23,2025-08-23T07:51:32.559542,5,Zone 2-3,0.00011745418461275773,1,normal
23,2025-08-23T07:51:32.559542,6,Zone 3-1,3.94840055788067e-05,0,normal
23,2025-08-23T07:51:32.559542,7,Zone 3-2,7.389272025353472e-06,0,normal
23,2025-08-23T07:51:32.559542,8,Zone 3-3,1.0742426810550019e-05,0,normal
24,2025-08-23T07:51:32.825444,0,Zone 1-1,8.011677525412868e-05,0,normal
24,2025-08-23T07:51:32.825444,1,Zone 1-2,4.9767496300415254e-05,0,normal
24,2025-08-23T07:51:32.825444,2,Zone 1-3,8.36947329447303e-05,0,normal
24,2025-08-23T07:51:32.825444,3,Zone 2-1,3.198487552958475e-05,0,normal
24,2025-08-23T07:51:32.825444,4,Zone 2-2,6.045584737415045e-05,0,normal
24,2025-08-23T07:51:32.825444,5,Zone 2-3,0.00011650117140420726,1,normal
24,2025-08-23T07:51:32.825444,6,Zone 3-1,5.9383472716304615e-05,0,normal
24,2025-08-23T07:51:32.825444,7,Zone 3-2,9.081010955949904e-06,0,normal
24,2025-08-23T07:51:32.825444,8,Zone 3-3,1.272998592803176e-05,0,normal
25,2025-08-23T07:51:33.096512,0,Zone 1-1,7.411252025147559e-05,0,normal
25,2025-08-23T07:51:33.096512,1,Zone 1-2,4.893866643099718e-05,0,normal
25,2025-08-23T07:51:33.096512,2,Zone 1-3,8.768724723601006e-05,0,normal
25,2025-08-23T07:51:33.096512,3,Zone 2-1,2.7283197137671458e-05,0,normal
25,2025-08-23T07:51:33.096512,4,Zone 2-2,6.136779843921393e-05,0,normal
25,2025-08-23T07:51:33.096512,5,Zone 2-3,0.00013253641590266161,1,normal
25,2025-08-23T07:51:33.096512,6,Zone 3-1,7.65497625713617e-05,0,normal
25,2025-08-23T07:51:33.096512,7,Zone 3-2,1.6021664241250133e-05,0,normal
25,2025-08-23T07:51:33.096512,8,Zone 3-3,1.4289376706304684e-05,0,normal
26,2025-08-23T07:51:33.352772,0,Zone 1-1,9.479187953640038e-05,0,normal
26,2025-08-23T07:51:33.352772,1,Zone 1-2,4.938043863840506e-05,0,normal
26,2025-08-23T07:51:33.352772,2,Zone 1-3,8.86156525410397e-05,0,normal
26,2025-08-23T07:51:33.352772,3,Zone 2-1,4.0282943928745434e-05,0,normal
26,2025-08-23T07:51:33.352772,4,Zone 2-2,6.014281805132476e-05,0,normal
26,2025-08-23T07:51:33.352772,5,Zone 2-3,0.00011707831856230615,1,normal
26,2025-08-23T07:51:33.352772,6,Zone 3-1,8.31342918772093e-05,0,normal
26,2025-08-23T07:51:33.352772,7,Zone 3-2,1.6042548166194433e-05,0,normal
26,2025-08-23T07:51:33.352772,8,Zone 3-3,2.2110746989787463e-05,0,normal
27,2025-08-23T07:51:33.614189,0,Zone 1-1,9.48427848412957e-05,0,normal
27,2025-08-23T07:51:33.614189,1,Zone 1-2,4.963337535589514e-05,0,normal
27,2025-08-23T07:51:33.614189,2,Zone 1-3,8.762326143996817e-05,0,normal
27,2025-08-23T07:51:33.614189,3,Zone 2-1,3.625722995526354e-05,0,normal
27,2025-08-23T07:51:33.614189,4,Zone 2-2,5.511846131002399e-05,0,normal
27,2025-08-23T07:51:33.614189,5,Zone 2-3,0.00013661351002437966,1,normal
27,2025-08-23T07:51:33.614189,6,Zone 3-1,8.721537363361305e-05,0,normal
27,2025-08-23T07:51:33.614189,7,Zone 3-2,1.1392248610795384e-05,0,normal
27,2025-08-23T07:51:33.614189,8,Zone 3-3,2.2952759664663128e-05,0,normal
28,2025-08-23T07:51:33.871283,0,Zone 1-1,8.737254940288167e-05,0,normal
28,2025-08-23T07:51:33.871283,1,Zone 1-2,4.508046197219634e-05,0,normal
28,2025-08-23T07:51:33.871283,2,Zone 1-3,7.486498691666294e-05,0,normal
28,2025-08-23T07:51:33.871283,3,Zone 2-1,3.5311297421724023e-05,0,normal
28,2025-08-23T07:51:33.871283,4,Zone 2-2,5.770644146791646e-05,0,normal
28,2025-08-23T07:51:33.871283,5,Zone 2-3,0.0001256872965416438,1,normal
28,2025-08-23T07:51:33.871283,6,Zone 3-1,9.386632853830364e-05,1,normal
28,2025-08-23T07:51:33.871283,7,Zone 3-2,8.36633959076774e-06,0,normal
28,2025-08-23T07:51:33.871283,8,Zone 3-3,2.4867490668531875e-05,0,normal
29,2025-08-23T07:51:34.129998,0,Zone 1-1,9.173607112656177e-05,0,normal
29,2025-08-23T07:51:34.129998,1,Zone 1-2,4.883706569671631e-05,0,normal
29,2025-08-23T07:51:34.129998,2,Zone 1-3,8.020339087701179e-05,0,normal
29,2025-08-23T07:51:34.129998,3,Zone 2-1,3.9440912889762666e-05,0,normal
29,2025-08-23T07:51:34.129998,4,Zone 2-2,6.76314071030684e-05,0,normal
29,2025-08-23T07:51:34.129998,5,Zone 2-3,0.00012568319347542776,1,normal
29,2025-08-23T07:51:34.129998,6,Zone 3-1,8.487669934689159e-05,0,normal
29,2025-08-23T07:51:34.129998,7,Zone 3-2,8.149501460958535e-06,0,normal
29,2025-08-23T07:51:34.129998,8,Zone 3-3,2.3874052813355352e-05,0,normal
30,2025-08-23T07:51:34.395920,0,Zone 1-1,9.631961584091186e-05,1,normal
30,2025-08-23T07:51:34.395920,1,Zone 1-2,5.3630764005889355e-05,0,normal
30,2025-08-23T07:51:34.395920,2,Zone 1-3,7.298746159378911e-05,0,normal
30,2025-08-23T07:51:34.395920,3,Zone 2-1,4.496678290232806e-05,0,normal
30,2025-08-23T07:51:34.395920,4,Zone 2-2,7.622776631738098e-05,0,normal
30,2025-08-23T07:51:34.395920,5,Zone 2-3,0.00012738722520814816,1,normal
30,2025-08-23T07:51:34.395920,6,Zone 3-1,6.740615821220505e-05,0,normal
30,2025-08-23T07:51:34.395920,7,Zone 3-2,1.3273682865038723e-05,0,normal
30,2025-08-23T07:51:34.395920,8,Zone 3-3,2.27369787827344e-05,0,normal
31,2025-08-23T07:51:34.652121,0,Zone 1-1,9.522687801173035e-05,1,normal
31,2025-08-23T07:51:34.652121,1,Zone 1-2,5.3840335196172684e-05,0,normal
31,2025-08-23T07:51:34.652121,2,Zone 1-3,7.972090282070805e-05,0,normal
31,2025-08-23T07:51:34.652121,3,Zone 2-1,3.726632977035683e-05,0,normal
31,2025-08-23T07:51:34.652121,4,Zone 2-2,8.733292490663663e-05,1,normal
31,2025-08-23T07:51:34.652121,5,Zone 2-3,0.00012536955551362375,1,normal
31,2025-08-23T07:51:34.652121,6,Zone 3-1,7.793132058331664e-05,0,normal
31,2025-08-23T07:51:34.652121,7,Zone 3-2,2.3247773798418715e-05,0,normal
31,2025-08-23T07:51:34.652121,8,Zone 3-3,2.493531193951486e-05,0,normal
32,2025-08-23T07:51:34.908553,0,Zone 1-1,9.517051594358095e-05,1,normal
32,2025-08-23T07:51:34.908553,1,Zone 1-2,5.367830605574057e-05,0,normal
32,2025-08-23T07:51:34.908553,2,Zone 1-3,8.534671555102711e-05,0,normal
32,2025-08-23T07:51:34.908553,3,Zone 2-1,3.734043681285751e-05,0,normal
32,2025-08-23T07:51:34.908553,4,Zone 2-2,8.349238147198315e-05,0,normal
32,2025-08-23T07:51:34.908553,5,Zone 2-3,0.000130196965076554,1,normal
32,2025-08-23T07:51:34.908553,6,Zone 3-1,7.666860457877038e-05,0,normal
32,2025-08-23T07:51:34.908553,7,Zone 3-2,2.565995173555025e-05,0,normal
32,2025-08-23T07:51:34.908553,8,Zone 3-3,2.23377955631471e-05,0,normal
33,2025-08-23T07:51:35.180526,0,Zone 1-1,0.00010006779306371447,1,normal
33,2025-08-23T07:51:35.180526,1,Zone 1-2,5.765469141409431e-05,0,normal
33,2025-08-23T07:51:35.180526,2,Zone 1-3,8.919879164494259e-05,0,normal
33,2025-08-23T07:51:35.180526,3,Zone 2-1,3.837881426156407e-05,0,normal
33,2025-08-23T07:51:35.180526,4,Zone 2-2,8.556099844650484e-05,0,normal
33,2025-08-23T07:51:35.180526,5,Zone 2-3,0.00015959141539855743,1,normal
33,2025-08-23T07:51:35.180526,6,Zone 3-1,5.695748497063006e-05,0,normal
33,2025-08-23T07:51:35.180526,7,Zone 3-2,2.1352616309280128e-05,0,normal
33,2025-08-23T07:51:35.180526,8,Zone 3-3,1.5970731390194154e-05,0,normal
34,2025-08-23T07:51:35.443392,0,Zone 1-1,0.0001097956593607513,1,normal
34,2025-08-23T07:51:35.443392,1,Zone 1-2,5.12857199974463e-05,0,normal
34,2025-08-23T07:51:35.443392,2,Zone 1-3,9.421895087604792e-05,1,normal
34,2025-08-23T07:51:35.443392,3,Zone 2-1,4.410668158195388e-05,0,normal
34,2025-08-23T07:51:35.443392,4,Zone 2-2,7.985754227134544e-05,0,normal
34,2025-08-23T07:51:35.443392,5,Zone 2-3,0.00015824206278357706,1,normal
34,2025-08-23T07:51:35.443392,6,Zone 3-1,6.527792609913249e-05,0,normal
34,2025-08-23T07:51:35.443392,7,Zone 3-2,2.289768570745495e-05,0,normal
34,2025-08-23T07:51:35.443392,8,Zone 3-3,1.736419065527513e-05,0,normal
35,2025-08-23T07:51:35.708952,0,Zone 1-1,0.00011633787776382877,1,normal
35,2025-08-23T07:51:35.708952,1,Zone 1-2,5.401242786729839e-05,0,normal
35,2025-08-23T07:51:35.708952,2,Zone 1-3,0.00010032171094921273,1,normal
35,2025-08-23T07:51:35.708952,3,Zone 2-1,4.037366786473234e-05,0,normal
35,2025-08-23T07:51:35.708952,4,Zone 2-2,7.531556864859352e-05,0,normal
35,2025-08-23T07:51:35.708952,5,Zone 2-3,0.00013605121155859718,1,normal
35,2025-08-23T07:51:35.708952,6,Zone 3-1,4.632280431163143e-05,0,normal
35,2025-08-23T07:51:35.708952,7,Zone 3-2,1.9712920602358563e-05,0,normal
35,2025-08-23T07:51:35.708952,8,Zone 3-3,1.3776802995675046e-05,0,normal
36,2025-08-23T07:51:35.970569,0,Zone 1-1,0.0001116907407700176,1,normal
