frame_number,timestamp,total_crowd_count,overall_density,zone_1_1_density,zone_1_2_density,zone_1_3_density,zone_2_1_density,zone_2_2_density,zone_2_3_density,zone_3_1_density,zone_3_2_density,zone_3_3_density,alerts_count,high_alerts,medium_alerts
33,2025-08-23T08:04:08.644163,330,0.00015919096124025037,9.817353553242153e-05,0.00023312393161985609,0.00024837588270505267,7.787523170312245e-05,0.00015178354250060188,0.00017009006606207955,8.783977064821455e-05,0.00022790468401379056,0.00013755200637711418,0,0,0
34,2025-08-23T08:04:13.883639,317,0.000153279071788729,9.007843004332648e-05,0.00022706581486596,0.00022935847441355386,7.964827948146397e-05,0.00014346215460035535,0.0001647928191555871,9.237628016206953e-05,0.00022252069579230415,0.0001302086975839403,0,0,0
35,2025-08-23T08:04:18.811611,329,0.00015879207923088544,9.207726352744632e-05,0.00024007283978992039,0.0002729454967710707,7.796386877695719e-05,0.0001443890399403042,0.00017617444197336833,7.254664268758562e-05,0.00022172258959876168,0.00013123653001255459,0,0,0
36,2025-08-23T08:04:23.942391,328,0.00015832985256925044,9.693541460567051e-05,0.0002316413654221429,0.0002541203134589725,7.716309693124559e-05,0.0001441668967405955,0.00017458889219495986,8.615561657481724e-05,0.00023089182045724657,0.00012930525673760307,0,0,0
37,2025-08-23T08:04:29.056302,332,0.00016013640772413325,0.00010017297334141202,0.00021981164813041686,0.0002670945723851522,8.006520569324493e-05,0.00014276330669720966,0.00018154770135879515,8.335568010807037e-05,0.0002282012833489312,0.00013821529845396677,0,0,0
38,2025-08-23T08:04:34.318543,331,0.0001598541926086685,9.517386555671692e-05,0.00022554869453112286,0.00027210838264889187,8.337202999326918e-05,0.0001498842073811425,0.0001782489154073927,8.377005656560262e-05,0.00021883474455939398,0.00013174683683448368,0,0,0
39,2025-08-23T08:04:39.258891,341,0.00016467415256264767,0.00010153238144185808,0.00024667403764194913,0.00027988728549745346,7.674573196305169e-05,0.0001705879635281033,0.0001834522353278266,8.148421843846639e-05,0.00021320386065377128,0.00012849965857134925,0,0,0
40,2025-08-23T08:04:44.270210,336,0.00016209181444144544,9.90211632516649e-05,0.00023811116814613343,0.0002717180550098419,7.26234581735399e-05,0.0001654840177959866,0.0001809894541899363,8.295504583252801e-05,0.0002172890967792935,0.00013063487079408432,0,0,0
41,2025-08-23T08:04:49.274802,331,0.00015982558881794963,0.0001057362804810206,0.00022238062487708199,0.0002677050232887268,8.052403728167216e-05,0.0001366009811560313,0.00018281070722473992,8.390836417675018e-05,0.00021899448500739205,0.00013976979586813185,0,0,0
42,2025-08-23T08:04:54.020713,322,0.00015569665641696365,0.00010616974698172675,0.00021669619613223605,0.0002567720413208008,7.352180778980255e-05,0.0001356121152639389,0.00017347691787613764,9.100845290554894e-05,0.00021709607707129583,0.00013091655241118536,0,0,0
43,2025-08-23T08:04:58.797915,325,0.00015703275063891472,9.73647501733568e-05,0.00022419906324810452,0.0002635563413302104,7.699383629692925e-05,0.00013526047269503275,0.0001790047354168362,8.032532201872931e-05,0.00022379593716727363,0.00013279429740375943,0,0,0
44,2025-08-23T08:05:03.826193,323,0.00015622988159273878,0.00011198821994993421,0.0002054030696551005,0.0002505155238840315,7.433507177564833e-05,0.0001461284359296163,0.0001879747708638509,7.811261547936333e-05,0.00021951635678609213,0.00013209487001101175,0,0,0
45,2025-08-23T08:05:09.645296,333,0.0001608391943169229,9.505577385425568e-05,0.0002220395538542006,0.0002890108691321479,8.069617880715264e-05,0.00014004978868696423,0.00017485709653960335,8.274848262468974e-05,0.00022439315915107728,0.00013870184620221455,0,0,0
