timestamp,frame,total_people,total_vehicles,total_objects,other_objects,object_breakdown,zone,density,status,alert,sms_alert_sent
2025-08-25T14:55:59.406304,28,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:55:59.406304,28,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:55:59.767051,30,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:55:59.767051,30,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:55:59.767051,30,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:00.143125,32,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:00.143125,32,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:00.143125,32,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:00.498376,34,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:00.498376,34,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:00.498376,34,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:00.831802,36,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:00.831802,36,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:00.831802,36,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:01.159305,38,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:01.159305,38,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:01.159305,38,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:01.470397,40,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:01.470397,40,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:01.470397,40,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:01.792153,42,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:01.792153,42,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:01.792153,42,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:02.114462,44,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:02.114462,44,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:02.114462,44,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:02.483117,46,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:02.483117,46,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:02.483117,46,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:02.846106,48,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:02.846106,48,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:02.846106,48,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:03.192749,50,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:03.192749,50,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:03.192749,50,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:03.534400,52,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:03.534400,52,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:03.534400,52,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:03.924771,54,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:03.924771,54,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:03.924771,54,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:04.275255,56,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:04.275255,56,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:04.275255,56,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:04.620799,58,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:04.620799,58,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:04.620799,58,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:04.973368,60,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-25T14:56:04.973368,60,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-25T14:56:04.973368,60,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-25T14:56:05.313853,62,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:05.313853,62,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:05.313853,62,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:05.664676,64,14,0,14,0,14 person,Zone 1,0.014,normal,,False
2025-08-25T14:56:05.664676,64,14,0,14,0,14 person,Zone 2,0.014,normal,,False
2025-08-25T14:56:05.664676,64,14,0,14,0,14 person,Zone 3,0.014,normal,,False
2025-08-25T14:56:06.006464,66,13,0,13,0,13 person,Zone 1,0.013,normal,,False
2025-08-25T14:56:06.006464,66,13,0,13,0,13 person,Zone 2,0.013,normal,,False
2025-08-25T14:56:06.006464,66,13,0,13,0,13 person,Zone 3,0.013,normal,,False
2025-08-25T14:56:06.313823,68,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-25T14:56:06.313823,68,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-25T14:56:06.313823,68,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-25T14:56:06.635607,70,13,0,13,0,13 person,Zone 1,0.013,normal,,False
2025-08-25T14:56:06.635607,70,13,0,13,0,13 person,Zone 2,0.013,normal,,False
2025-08-25T14:56:06.635607,70,13,0,13,0,13 person,Zone 3,0.013,normal,,False
2025-08-25T14:56:06.971297,72,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-25T14:56:06.971297,72,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-25T14:56:06.971297,72,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-25T14:56:07.354616,74,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:07.354616,74,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:07.354616,74,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:07.738766,76,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:07.738766,76,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:07.738766,76,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:08.097321,78,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:08.097321,78,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:08.097321,78,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:08.460964,80,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-25T14:56:08.460964,80,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-25T14:56:08.460964,80,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-25T14:56:08.850711,82,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:08.850711,82,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:08.850711,82,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:09.254353,84,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:09.254353,84,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:09.254353,84,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:09.633873,86,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:09.633873,86,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:09.633873,86,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:10.027732,88,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:10.027732,88,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:10.027732,88,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:10.401460,90,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:10.401460,90,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:10.401460,90,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:10.774365,92,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:10.774365,92,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:10.774365,92,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:11.139753,94,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:11.139753,94,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:11.139753,94,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:11.517886,96,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:11.517886,96,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:11.517886,96,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:11.902976,98,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:11.902976,98,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:11.902976,98,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:12.266606,100,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:12.266606,100,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:12.266606,100,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:12.647079,102,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:12.647079,102,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:12.647079,102,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:12.989222,104,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:12.989222,104,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:12.989222,104,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:13.306990,106,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:13.306990,106,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:13.306990,106,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:13.625549,108,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:13.625549,108,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:13.625549,108,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:13.940915,110,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:13.940915,110,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:13.940915,110,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:14.285124,112,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:14.285124,112,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:14.285124,112,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:14.597741,114,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:14.597741,114,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:14.597741,114,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:14.981503,116,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:14.981503,116,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:14.981503,116,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:15.311127,118,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:15.311127,118,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:15.311127,118,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:15.647524,120,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:15.647524,120,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:15.647524,120,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:15.975800,122,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:15.975800,122,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:15.975800,122,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:16.346451,124,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:16.346451,124,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:16.346451,124,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:16.718442,126,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:16.718442,126,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:16.718442,126,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:17.095825,128,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:17.095825,128,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:17.095825,128,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:17.469791,130,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:17.469791,130,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:17.469791,130,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:17.829205,132,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:17.829205,132,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:17.829205,132,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:18.166776,134,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:18.166776,134,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:18.166776,134,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:18.518912,136,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:18.518912,136,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:18.518912,136,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:18.852683,138,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:18.852683,138,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:18.852683,138,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:19.169433,140,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:19.169433,140,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:19.169433,140,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:19.468445,142,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-25T14:56:19.468445,142,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-25T14:56:19.468445,142,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-25T14:56:19.788877,144,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-25T14:56:19.788877,144,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-25T14:56:19.788877,144,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-25T14:56:20.106398,146,7,0,7,0,7 person,Zone 1,0.007,normal,,False
2025-08-25T14:56:20.106398,146,7,0,7,0,7 person,Zone 2,0.007,normal,,False
2025-08-25T14:56:20.106398,146,7,0,7,0,7 person,Zone 3,0.007,normal,,False
2025-08-25T14:56:20.492196,148,7,0,7,0,7 person,Zone 1,0.007,normal,,False
2025-08-25T14:56:20.492196,148,7,0,7,0,7 person,Zone 2,0.007,normal,,False
2025-08-25T14:56:20.492196,148,7,0,7,0,7 person,Zone 3,0.007,normal,,False
2025-08-25T14:56:20.857215,150,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:20.857215,150,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:20.857215,150,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:21.242240,152,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:21.242240,152,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:21.242240,152,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:21.628984,154,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:21.628984,154,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:21.628984,154,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:21.988409,156,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:21.988409,156,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:21.988409,156,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:22.368941,158,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:22.368941,158,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:22.368941,158,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:22.744150,160,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:22.744150,160,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:22.744150,160,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:23.124217,162,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:23.124217,162,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:23.124217,162,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:23.500524,164,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:23.500524,164,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:23.500524,164,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:23.835149,166,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:23.835149,166,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:23.835149,166,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:24.154571,168,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:24.154571,168,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:24.154571,168,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:24.449068,170,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:24.449068,170,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:24.449068,170,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:24.745655,172,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:24.745655,172,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:24.745655,172,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:25.061193,174,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:25.061193,174,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:25.061193,174,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:25.369778,176,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:25.369778,176,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:25.369778,176,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:25.781470,178,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:25.781470,178,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:25.781470,178,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:26.116016,180,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-25T14:56:26.116016,180,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-25T14:56:26.116016,180,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-25T14:56:26.464880,182,7,0,7,0,7 person,Zone 1,0.007,normal,,False
2025-08-25T14:56:26.464880,182,7,0,7,0,7 person,Zone 2,0.007,normal,,False
2025-08-25T14:56:26.464880,182,7,0,7,0,7 person,Zone 3,0.007,normal,,False
2025-08-25T14:56:26.809669,184,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:26.809669,184,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:26.809669,184,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:27.174380,186,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:27.174380,186,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:27.174380,186,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:27.524191,188,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:27.524191,188,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:27.524191,188,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:27.891628,190,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:27.891628,190,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:27.891628,190,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:28.243268,192,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:28.243268,192,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:28.243268,192,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:28.621130,194,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:28.621130,194,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-25T14:56:28.621130,194,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-25T14:56:28.974374,196,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-25T14:56:28.974374,196,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-25T14:56:28.974374,196,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-25T14:56:29.253271,198,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-25T14:56:29.253271,198,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-25T14:56:29.253271,198,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-25T14:56:29.607617,200,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-25T14:56:29.607617,200,10,0,10,0,10 person,Zone 2,0.01,normal,,False
